EX_14glucan_e	26.216989614302573
EX_R3hdec4e_e	53.09950853390745
EX_ac_e	398.2142857699243
EX_acnam_e	10.312485453185355
EX_adn_e	9.140987105697361
EX_arg__L_e	15.251753485843013
EX_asn__L_e	12.429380904587978
EX_ca2_e	0.2683824339191489
EX_chor_e	16.668121800410756
EX_cl_e	0.2683824339191489
EX_cobalt2_e	0.0051562427265926785
EX_cu2_e	0.03655776093154209
EX_cytd_e	8.277058636862908
EX_dad_2_e	1.3930620974435464
EX_fe2_e	0.7488411311830511
EX_fol_e	0.03449526384089975
EX_glcur_e	0.029699958104837627
EX_gthrd_e	430.5140214578466
EX_gua_e	1.393062097443544
EX_h2o2_e	68.34722421552343
EX_h2s_e	4.751787047118412
EX_his__L_e	4.88492123431937
EX_hxan_e	2.29045458157975
EX_ile__L_e	511.2626388036692
EX_indole_e	2.9309630530770754
EX_k_e	10.064624865318047
EX_leu__L_e	23.23047191854526
EX_lys__L_e	17.6942141030027
EX_metox_e	7.935921618071523
EX_mg2_e	0.44730405653191485
EX_mn2_e	0.035629637240755414
EX_nmn_e	1000.0
EX_no3_e	1000.0
EX_o2_e	1000.0
EX_pro__L_e	11.398132359269445
EX_pydxn_e	0.01149842128030167
EX_ser__D_e	34.59849182029085
EX_so4_e	0.22367780947959032
EX_thm_e	0.01149842128030167
EX_thr__L_e	13.080717485811167
EX_thymd_e	1.3491824718402403
EX_ura_e	7.430352018729111
EX_xtsn_e	8.823414116172655
EX_zn2_e	0.017582787697681034
